transaction_id,customer_id,account_id,card_id,device_id,merchant_id,beneficiary_id,amount,currency,location,timestamp,payment_method,is_fraud,attack_id
TX9D1A386439,C0282,A0282,CARD0282,D00422,M0058,,2410.69,INR,Ahmedabad,2026-07-08T13:35:52,card,False,
TX8CC8F35C8A,C0284,A0284,CARD0284,D00424,M0001,,1443.58,INR,Mumbai,2026-07-08T13:41:22,card,False,
TXC3A4DBA64B,C0273,A0273,CARD0273,D00409,M0058,B0044,1090.57,INR,Hyderabad,2026-07-08T13:44:55,upi,False,
TX3BF0542C03,C0040,A0040,CARD0040,D00058,M0007,,370.12,INR,Mumbai,2026-07-08T13:45:03,card,False,
TX247CD2C218,C0054,A0054,CARD0054,D00079,M0072,,597.17,INR,Bangalore,2026-07-08T13:47:27,card,False,
TX7136CE5F4D,C0279,A0279,CARD0279,D00416,M0128,,1340.12,INR,Pune,2026-07-08T13:54:09,card,False,
TX269B25E70C,C0208,A0208,CARD0208,D00312,M0002,,2524.17,INR,Kolkata,2026-07-08T13:55:52,card,False,
TX72EE126F40,C0278,A0278,CARD0278,D00415,M0082,,338.06,INR,Mumbai,2026-07-08T13:57:27,upi,False,
TX076E7F4C7A,C0011,A0011,CARD0011,D00019,M0105,,638.87,INR,Chennai,2026-07-08T14:04:35,card,False,
TX39A52D2C71,C0121,A0121,CARD0121,D00183,M0084,B0076,1621.86,INR,Kolkata,2026-07-08T14:06:17,card,False,
TX204EE720BB,C0264,A0264,CARD0264,D00396,M0129,,229.34,INR,Mumbai,2026-07-08T14:06:43,upi,False,
TX4751E7FA31,C0279,A0279,CARD0279,D00416,M0015,,1058.66,INR,Pune,2026-07-08T14:07:34,upi,False,
TXB5226B7A58,C0221,A0221,CARD0221,D00332,M0065,,322.25,INR,Hyderabad,2026-07-08T14:19:12,netbanking,False,
TX28C1E0A983,C0199,A0199,CARD0199,D00296,M0003,,1380.15,INR,Pune,2026-07-08T14:20:30,card,False,
TX56DE285AD0,C0203,A0203,CARD0203,D00303,M0023,,742.69,INR,Ahmedabad,2026-07-08T14:21:00,card,False,
TX2B558885FE,C0028,A0028,CARD0028,D00043,M0084,,4602.81,INR,Delhi,2026-07-08T14:41:33,upi,False,
TXFDB86EF43A,C0122,A0122,CARD0122,D00185,M0047,,58.91,INR,Bangalore,2026-07-08T14:41:51,upi,False,
TXFC689D7798,C0264,A0264,CARD0264,D00396,M0133,,447.98,INR,Mumbai,2026-07-08T14:43:11,card,False,
TX73CB6B137B,C0011,A0011,CARD0011,D00019,M0126,B0010,475.09,INR,Chennai,2026-07-08T14:45:38,upi,False,
TX003EF3D58A,C0201,A0201,CARD0201,D00300,M0111,,1669.73,INR,Bangalore,2026-07-08T14:47:49,card,False,
TX01FAB29C4E,C0280,A0280,CARD0280,D00417,M0142,,148.64,INR,Hyderabad,2026-07-08T14:49:07,card,False,
TX1901275654,C0103,A0103,CARD0103,D00155,M0018,,660.03,INR,Hyderabad,2026-07-08T14:49:56,card,False,
TX9BAAC940FB,C0245,A0245,CARD0245,D00368,M0053,,259.75,INR,Hyderabad,2026-07-08T14:51:29,card,False,
TX63E8FD9E2B,C0028,A0028,CARD0028,D00042,M0084,,5017.6,INR,Delhi,2026-07-08T14:57:14,card,False,
TXD5EF8928A8,C0227,A0227,CARD0227,D00343,M0114,,3853.94,INR,Hyderabad,2026-07-08T14:57:31,card,False,
TXFFE47FD092,C0243,A0243,CARD0243,D00365,M0126,,4256.11,INR,Hyderabad,2026-07-08T14:57:46,upi,False,
TXF93850C265,C0223,A0223,CARD0223,D00336,M0138,,216.57,INR,Delhi,2026-07-08T15:01:18,upi,False,
TX354FD8D44D,C0171,A0171,CARD0171,D00256,M0090,,568.99,INR,Ahmedabad,2026-07-08T15:03:28,card,False,
TXD39EB1F278,C0069,A0069,CARD0069,D00098,M0020,B0113,349.77,INR,Kolkata,2026-07-08T15:04:37,netbanking,False,
TX218F48E1DE,C0272,A0272,CARD0272,D00406,M0010,B0021,924.66,INR,Hyderabad,2026-07-08T15:07:20,card,False,
TXB7146C9F22,C0087,A0087,CARD0087,D00126,M0028,,1704.51,INR,Pune,2026-07-08T15:19:43,upi,False,
TX8D2E8873DF,C0059,A0059,CARD0059,D00085,M0046,,566.43,INR,Ahmedabad,2026-07-08T15:21:27,upi,False,
TX171D8ECA2B,C0028,A0028,CARD0028,D00042,M0109,,3481.7,INR,Delhi,2026-07-08T15:23:56,card,False,
TX9CA0E2ED63,C0087,A0087,CARD0087,D00126,M0007,,1014.18,INR,Pune,2026-07-08T15:39:37,upi,False,
TX85BA1D751A,C0091,A0091,CARD0091,D00135,M0101,,116.14,INR,Kolkata,2026-07-08T15:53:52,upi,False,
TX2E2EEDA742,C0151,A0151,CARD0151,D00230,M0068,,192.62,INR,Hyderabad,2026-07-08T15:58:43,upi,False,
TXDE67130ACB,C0201,A0201,CARD0201,D00299,M0124,,2628.53,INR,Bangalore,2026-07-08T15:59:37,upi,False,
TX53A8A97EE2,C0072,A0072,CARD0072,D00102,M0098,,1716.99,INR,Chennai,2026-07-08T16:31:35,card,False,
TX5185625C51,C0037,A0037,CARD0037,D00055,M0096,,281.13,INR,Kolkata,2026-07-08T18:06:48,upi,False,
TX659B3B0881,C0297,A0297,CARD0297,D00444,M0102,,3524.44,INR,Mumbai,2026-07-08T18:37:39,upi,False,
TXD358C80849,C0204,A0204,CARD0204,D00304,M0088,,549.76,INR,Chennai,2026-07-08T18:43:22,card,False,
TXA115EDBBD0,C0017,A0017,CARD0017,D00027,M0021,,359.72,INR,Hyderabad,2026-07-08T18:48:41,card,False,
TX978AA0EBC3,C0032,A0032,CARD0032,D00048,M0088,B0158,772.86,INR,Delhi,2026-07-08T18:58:49,card,False,
TX5110A9E330,C0033,A0033,CARD0033,D00049,M0044,,618.59,INR,Hyderabad,2026-07-08T19:04:29,upi,False,
TX0B6CEB2BB9,C0276,A0276,CARD0276,D00413,M0122,,1576.38,INR,Pune,2026-07-08T19:04:45,card,False,
TXAD3AA60DF9,C0123,A0123,CARD0123,D00186,M0063,,6432.78,INR,Bangalore,2026-07-08T19:07:28,upi,False,
TX34793022F6,C0286,A0286,CARD0286,D00426,M0122,B0186,362.74,INR,Bangalore,2026-07-08T19:07:48,netbanking,False,
TX36727BACA7,C0155,A0155,CARD0155,D00236,M0054,,2679.38,INR,Chennai,2026-07-08T19:23:38,netbanking,False,
TX8650F597F5,C0244,A0244,CARD0244,D00367,M0114,,502.43,INR,Hyderabad,2026-07-08T19:23:46,netbanking,False,
TX8A558D665E,C0243,A0243,CARD0243,D00365,M0039,,3861.93,INR,Hyderabad,2026-07-08T19:30:58,upi,False,
TX9F250DF5D6,C0286,A0286,CARD0286,D00427,M0108,B0074,785.73,INR,Bangalore,2026-07-08T19:41:20,card,False,
TX98869D92E1,C0141,A0141,CARD0141,D00215,M0068,,394.34,INR,Delhi,2026-07-08T19:47:57,upi,False,
TXFF3A480A9F,C0277,A0277,CARD0277,D00414,M0101,,490.44,INR,Chennai,2026-07-08T19:56:22,upi,False,
TXA2466DFEC8,C0059,A0059,CARD0059,D00085,M0046,B0012,705.58,INR,Ahmedabad,2026-07-08T20:07:56,upi,False,
TX1F8161D89D,C0210,A0210,CARD0210,D00315,M0043,,188.11,INR,Delhi,2026-07-08T20:36:42,netbanking,False,
TX40704FD842,C0276,A0276,CARD0276,D00413,M0106,,2163.57,INR,Pune,2026-07-08T20:37:23,card,False,
TX7DB184C6F9,C0224,A0224,CARD0224,D00337,M0097,,647.72,INR,Kolkata,2026-07-08T21:04:54,upi,False,
TXE3CEF2B9D3,C0051,A0051,CARD0051,D00074,M0120,,289.53,INR,Hyderabad,2026-07-08T21:08:15,card,False,
TXF2C660F2E2,C0045,A0045,CARD0045,D00065,M0139,,2276.38,INR,Bangalore,2026-07-08T21:13:54,card,False,
TXB0D523445C,C0144,A0144,CARD0144,D00219,M0133,,416.87,INR,Chennai,2026-07-08T21:15:55,card,False,
TX0F6A8CAF55,C0124,A0124,CARD0124,D00187,M0115,,453.79,INR,Bangalore,2026-07-08T21:17:48,upi,False,
TX398F39F910,C0010,A0010,CARD0010,D00018,M0076,B0088,395.88,INR,Hyderabad,2026-07-08T21:17:53,card,False,
TX31C40B4B12,C0029,A0029,CARD0029,D00044,M0021,,433.84,INR,Chennai,2026-07-08T21:19:58,card,False,
TX009A837B70,C0236,A0236,CARD0236,D00353,M0015,,1127.77,INR,Chennai,2026-07-08T21:21:04,wallet,False,
TX859AAAC876,C0043,A0043,CARD0043,D00063,M0020,,711.12,INR,Ahmedabad,2026-07-08T21:21:24,card,False,
TX13685F15F1,C0094,A0094,CARD0094,D00139,M0025,,1396.14,INR,Chennai,2026-07-08T21:24:33,card,False,
TXBD9F188AA8,C0207,A0207,CARD0207,D00311,M0003,,1079.24,INR,Hyderabad,2026-07-08T21:28:56,wallet,False,
TXF3ECEBC998,C0089,A0089,CARD0089,D00131,M0031,,1366.39,INR,Mumbai,2026-07-08T21:39:51,card,False,
TX870C35B1B8,C0030,A0030,CARD0030,D00045,M0080,,1421.35,INR,Kolkata,2026-07-08T21:42:08,card,False,
TX2D97F4B357,C0120,A0120,CARD0120,D00182,M0092,,316.74,INR,Delhi,2026-07-08T21:46:44,card,False,
TX63B1826C45,C0009,A0009,CARD0009,D00015,M0137,,1516.13,INR,Bangalore,2026-07-08T21:55:18,card,False,
TX61C52498E5,C0207,A0207,CARD0207,D00310,M0043,,992.32,INR,Hyderabad,2026-07-08T21:57:16,upi,False,
TX7A6E3CC5E5,C0060,A0060,CARD0060,D00086,M0140,,1847.76,INR,Delhi,2026-07-08T22:01:22,upi,False,
TXFEA72476CB,C0277,A0277,CARD0277,D00414,M0101,,623.26,INR,Chennai,2026-07-08T22:01:35,card,False,
TXF773217FAB,C0045,A0045,CARD0045,D00065,M0012,,2090.83,INR,Bangalore,2026-07-08T22:01:39,card,False,
TX15A3154DF6,C0032,A0032,CARD0032,D00048,M0134,,714.96,INR,Delhi,2026-07-08T22:09:06,upi,False,
TX98385C9E70,C0194,A0194,CARD0194,D00290,M0106,,2189.52,INR,Delhi,2026-07-08T22:10:41,card,False,
TXA1E05E5818,C0141,A0141,CARD0141,D00215,M0094,B0070,761.45,INR,Delhi,2026-07-08T22:14:16,card,False,
TX70305F485D,C0048,A0048,CARD0048,D00069,M0127,,112.61,INR,Bangalore,2026-07-08T22:15:19,card,False,
TX395BA82744,C0141,A0141,CARD0141,D00215,M0025,,695.6,INR,Delhi,2026-07-08T22:18:53,netbanking,False,
TX41148BEF6A,C0163,A0163,CARD0163,D00246,M0133,,956.1,INR,Mumbai,2026-07-08T22:19:52,wallet,False,
TX61C4BA0C48,C0046,A0046,CARD0046,D00066,M0003,,851.53,INR,Hyderabad,2026-07-08T22:26:18,card,False,
TX68C4D0A8C9,C0136,A0136,CARD0136,D00206,M0113,,1062.23,INR,Hyderabad,2026-07-08T22:26:52,card,False,
TXDCBC28F153,C0098,A0098,CARD0098,D00146,M0068,,621.64,INR,Mumbai,2026-07-08T22:29:02,card,False,
TXEA67083C5B,C0194,A0194,CARD0194,D00291,M0106,,3105.51,INR,Delhi,2026-07-08T22:33:04,card,False,
TX8EB7EFE39B,C0104,A0104,CARD0104,D00156,M0066,,1156.48,INR,Pune,2026-07-08T22:33:57,card,False,
TX29BFB0F781,C0131,A0131,CARD0131,D00196,M0108,,806.67,INR,Delhi,2026-07-08T22:34:44,wallet,False,
TXE9B88F6804,C0253,A0253,CARD0253,D00380,M0082,,2379.79,INR,Ahmedabad,2026-07-08T22:39:34,upi,False,
TX2D914E246B,C0002,A0002,CARD0002,D00002,M0015,,344.09,INR,Delhi,2026-07-08T22:40:43,netbanking,False,
TXDD6E6A1D3F,C0251,A0251,CARD0251,D00378,M0046,,5012.17,INR,Hyderabad,2026-07-08T22:40:50,upi,False,
TXABFE728563,C0126,A0126,CARD0126,D00190,M0097,,295.75,INR,Kolkata,2026-07-08T22:44:25,upi,False,
TXA8527C92CD,C0215,A0215,CARD0215,D00324,M0094,,468.56,INR,Chennai,2026-07-08T22:46:10,card,False,
TXDC2671226D,C0104,A0104,CARD0104,D00156,M0140,,1715.47,INR,Pune,2026-07-08T22:48:30,upi,False,
TXCF2DAE5632,C0177,A0177,CARD0177,D00266,M0099,,356.7,INR,Kolkata,2026-07-08T22:50:46,netbanking,False,
TX638BD0575C,C0274,A0274,CARD0274,D00410,M0150,,832.58,INR,Hyderabad,2026-07-08T22:53:08,card,False,
TXE4E2F476D5,C0253,A0253,CARD0253,D00380,M0056,,2120.18,INR,Ahmedabad,2026-07-08T22:53:47,upi,False,
TX9615741172,C0180,A0180,CARD0180,D00270,M0081,B0047,415.27,INR,Pune,2026-07-08T22:54:51,netbanking,False,
TX1453DB264D,C0167,A0167,CARD0167,D00251,M0099,,606.64,INR,Ahmedabad,2026-07-08T22:55:09,upi,False,
TX118210B0B1,C0118,A0118,CARD0118,D00178,M0108,,730.75,INR,Hyderabad,2026-07-08T22:58:30,card,False,
TX3250EF4293,C0295,A0295,CARD0295,D00441,M0059,,2290.24,INR,Hyderabad,2026-07-08T23:05:44,card,False,
TXBE0EB45E26,C0084,A0084,CARD0084,D00121,M0013,,351.6,INR,Ahmedabad,2026-07-08T23:11:30,card,False,
TXF4C8795984,C0084,A0084,CARD0084,D00121,M0060,,239.95,INR,Ahmedabad,2026-07-08T23:16:30,card,False,
TX034959AB00,C0104,A0104,CARD0104,D00156,M0077,,1741.84,INR,Pune,2026-07-08T23:22:40,card,False,
TXB57573F125,C0207,A0207,CARD0207,D00310,M0074,,945.06,INR,Hyderabad,2026-07-08T23:24:15,card,False,
TXFAB309B8F4,C0224,A0224,CARD0224,D00337,M0087,,586.65,INR,Kolkata,2026-07-08T23:24:23,upi,False,
TX5960F73E7C,C0262,A0262,CARD0262,D00393,M0140,,870.7,INR,Delhi,2026-07-08T23:33:00,netbanking,False,
TX4D7437061D,C0267,A0267,CARD0267,D00400,M0067,,1952.73,INR,Hyderabad,2026-07-08T23:36:16,netbanking,False,
TX204D2D5CC0,C0025,A0025,CARD0025,D00037,M0144,B0071,656.55,INR,Delhi,2026-07-08T23:37:43,card,False,
TX0BFB68EF97,C0267,A0267,CARD0267,D00400,M0080,,1271.47,INR,Hyderabad,2026-07-08T23:40:13,upi,False,
TXCE2A487047,C0104,A0104,CARD0104,D00156,M0134,,1407.24,INR,Pune,2026-07-08T23:42:49,card,False,
TXA85BFDA60A,C0148,A0148,CARD0148,D00226,M0024,,580.53,INR,Bangalore,2026-07-08T23:47:33,card,False,
TX8F4FAD867A,C0084,A0084,CARD0084,D00121,M0017,,357.42,INR,Ahmedabad,2026-07-08T23:51:35,card,False,
TXD8C8017477,C0207,A0207,CARD0207,D00310,M0043,,2419.48,INR,Hyderabad,2026-07-08T23:53:55,upi,False,
TX7F1740787F,C0179,A0179,CARD0179,D00269,M0048,B0196,814.09,INR,Chennai,2026-07-09T01:24:17,card,False,
TXA7AE92BB52,C0166,A0166,CARD0166,D00250,M0003,,108.84,INR,Mumbai,2026-07-09T01:42:26,upi,False,
TXCF9F6B8301,C0030,A0030,CARD0030,D00045,M0108,B0053,613.53,INR,Kolkata,2026-07-09T02:52:55,card,False,
TXBC2363A057,C0225,A0225,CARD0225,D00338,M0049,B0085,572.72,INR,Chennai,2026-07-09T03:58:08,netbanking,False,
TXB796F255B8,C0218,A0218,CARD0218,D00328,M0082,,264.31,INR,Bangalore,2026-07-09T06:37:15,netbanking,False,
TXF53921302A,C0085,A0085,CARD0085,D00122,M0079,,3577.06,INR,Delhi,2026-07-09T06:48:26,wallet,False,
TX31A90FB81C,C0291,A0291,CARD0291,D00437,M0074,,361.54,INR,Pune,2026-07-09T07:11:38,upi,False,
TXCF763A9239,C0054,A0054,CARD0054,D00079,M0033,,349.15,INR,Bangalore,2026-07-09T07:13:33,card,False,
TXA6539C9592,C0022,A0022,CARD0022,D00034,M0009,,367.8,INR,Mumbai,2026-07-09T07:18:51,netbanking,False,
TX3A68034A9D,C0050,A0050,CARD0050,D00073,M0020,,333.84,INR,Pune,2026-07-09T07:27:03,upi,False,
TXAA53DCF663,C0114,A0114,CARD0114,D00169,M0076,,1646.5,INR,Kolkata,2026-07-09T07:30:01,card,False,
TXC73E18CE1B,C0095,A0095,CARD0095,D00140,M0079,,449.7,INR,Chennai,2026-07-09T07:46:40,upi,False,
TX7FED5EE708,C0224,A0224,CARD0224,D00337,M0080,,541.57,INR,Kolkata,2026-07-09T07:52:59,netbanking,False,
TXAD93D25B4C,C0003,A0003,CARD0003,D00003,M0109,,1709.83,INR,Mumbai,2026-07-09T07:54:52,card,False,
TXBC8C4B2AAC,C0241,A0241,CARD0241,D00363,M0134,,612.11,INR,Bangalore,2026-07-09T08:21:02,wallet,False,
TX63C2551C1E,C0291,A0291,CARD0291,D00437,M0081,,714.11,INR,Pune,2026-07-09T08:30:09,card,False,
TXEBF0747E53,C0020,A0020,CARD0020,D00032,M0130,,627.41,INR,Chennai,2026-07-09T08:46:52,upi,False,
TX56894685B4,C0068,A0068,CARD0068,D00097,M0067,B0045,463.83,INR,Kolkata,2026-07-09T08:47:44,card,False,
TX424AFCF650,C0157,A0157,CARD0157,D00239,M0133,,504.88,INR,Delhi,2026-07-09T08:47:56,upi,False,
TX25289076BB,C0216,A0216,CARD0216,D00326,M0026,,339.72,INR,Ahmedabad,2026-07-09T08:51:01,netbanking,False,
TXFD0304F873,C0152,A0152,CARD0152,D00232,M0140,,1119.2,INR,Ahmedabad,2026-07-09T08:56:07,upi,False,
TX725B6DFEDC,C0143,A0143,CARD0143,D00218,M0134,,364.24,INR,Delhi,2026-07-09T09:02:55,card,False,
TX7CEA5F2F1F,C0014,A0014,CARD0014,D00022,M0091,,687.28,INR,Ahmedabad,2026-07-09T09:04:06,card,False,
TX9125C272C0,C0008,A0008,CARD0008,D00014,M0108,,912.28,INR,Hyderabad,2026-07-09T09:10:36,upi,False,
TX135BA8E3C1,C0072,A0072,CARD0072,D00103,M0029,,729.45,INR,Chennai,2026-07-09T09:14:37,upi,False,
TX2B8002432C,C0128,A0128,CARD0128,D00193,M0090,B0150,336.2,INR,Mumbai,2026-07-09T09:18:09,upi,False,
TX410337F459,C0020,A0020,CARD0020,D00032,M0135,,941.56,INR,Chennai,2026-07-09T09:19:12,netbanking,False,
TX4D29944FE9,C0001,A0001,CARD0001,D00001,M0018,,462.96,INR,Mumbai,2026-07-09T09:29:20,card,False,
TXF9F7A44C78,C0182,A0182,CARD0182,D00273,M0098,,1469.5,INR,Pune,2026-07-09T09:32:50,upi,False,
TX3359D6DC68,C0095,A0095,CARD0095,D00140,M0134,,637.7,INR,Chennai,2026-07-09T09:51:57,card,False,
TX5A9CE02240,C0235,A0235,CARD0235,D00352,M0026,,360.39,INR,Mumbai,2026-07-09T10:14:17,card,False,
TX5749EF9E8C,C0138,A0138,CARD0138,D00209,M0027,,1333.58,INR,Chennai,2026-07-09T10:14:37,upi,False,
TXA622DA5A8E,C0195,A0195,CARD0195,D00292,M0082,B0192,1074.0,INR,Kolkata,2026-07-09T10:27:32,upi,False,
TXD169F095DD,C0238,A0238,CARD0238,D00356,M0089,,1468.45,INR,Hyderabad,2026-07-09T10:34:11,card,False,
TX917D348351,C0092,A0092,CARD0092,D00136,M0050,,279.22,INR,Delhi,2026-07-09T10:44:23,upi,False,
TX78FDF145A6,C0164,A0164,CARD0164,D00247,M0110,,645.33,INR,Bangalore,2026-07-09T11:18:15,upi,False,
TXE66134FBEA,C0017,A0017,CARD0017,D00026,M0007,,530.51,INR,Chennai,2026-07-09T11:24:31,wallet,False,
TXBC5099A687,C0107,A0107,CARD0107,D00159,M0095,,338.02,INR,Bangalore,2026-07-09T11:43:21,card,False,
TX5B2B45A6CB,C0078,A0078,CARD0078,D00112,M0140,,1788.32,INR,Pune,2026-07-09T11:55:34,upi,False,
TX300A8A148A,C0028,A0028,CARD0028,D00042,M0084,,3682.63,INR,Delhi,2026-07-09T12:03:02,card,False,
TX10F51B6DD4,C0227,A0227,CARD0227,D00342,M0065,,2939.65,INR,Hyderabad,2026-07-09T12:09:29,card,False,
TX725E81297E,C0019,A0019,CARD0019,D00030,M0121,,429.51,INR,Mumbai,2026-07-09T12:10:28,upi,False,
TXB7E6E1CDBF,C0273,A0273,CARD0273,D00409,M0058,B0090,1577.41,INR,Hyderabad,2026-07-09T12:13:24,upi,False,
TXCE92B3EC48,C0285,A0285,CARD0285,D00425,M0075,,564.46,INR,Chennai,2026-07-09T12:13:33,upi,False,
TX9FE3BF78B7,C0087,A0087,CARD0087,D00126,M0094,,2636.91,INR,Pune,2026-07-09T12:27:10,netbanking,False,
TXC90B364A02,C0287,A0287,CARD0287,D00430,M0029,,374.5,INR,Ahmedabad,2026-07-09T12:37:08,card,False,
TX6957E86E4A,C0087,A0087,CARD0087,D00126,M0010,,3049.95,INR,Pune,2026-07-09T12:40:17,upi,False,
TXBAC2283390,C0027,A0027,CARD0027,D00041,M0009,,189.71,INR,Chennai,2026-07-09T12:41:18,upi,False,
TXDBF7AE44A5,C0282,A0282,CARD0282,D00421,M0115,,1577.5,INR,Chennai,2026-07-09T12:58:13,card,False,
TX5A1BB6796E,C0106,A0106,CARD0106,D00158,M0092,,501.87,INR,Bangalore,2026-07-09T13:04:03,upi,False,
TXE47682D2BD,C0087,A0087,CARD0087,D00126,M0123,,2264.11,INR,Pune,2026-07-09T13:09:48,upi,False,
TX1F50B1EDB4,C0221,A0221,CARD0221,D00331,M0058,,542.61,INR,Hyderabad,2026-07-09T13:21:58,wallet,False,
TX4449BEAAC7,C0178,A0178,CARD0178,D00268,M0146,,457.89,INR,Delhi,2026-07-09T13:25:04,card,False,
TX2526D115C9,C0211,A0211,CARD0211,D00317,M0046,,2269.21,INR,Hyderabad,2026-07-09T13:25:42,upi,False,
TXD6D73F2F80,C0116,A0116,CARD0116,D00173,M0105,B0032,571.49,INR,Bangalore,2026-07-09T13:33:38,card,False,
TX84A285BA02,C0011,A0011,CARD0011,D00019,M0115,,863.28,INR,Chennai,2026-07-09T13:35:39,card,False,
TX695911B455,C0019,A0019,CARD0019,D00030,M0102,,323.51,INR,Mumbai,2026-07-09T13:46:46,upi,False,
TXB2D351B154,C0069,A0069,CARD0069,D00098,M0127,,700.99,INR,Kolkata,2026-07-09T13:58:34,wallet,False,
TX2DDDB06C33,C0041,A0041,CARD0041,D00060,M0150,B0112,2593.71,INR,Hyderabad,2026-07-09T14:00:00,netbanking,False,
TX2AF0F8CDBC,C0169,A0169,CARD0169,D00254,M0031,,352.63,INR,Kolkata,2026-07-09T14:00:47,wallet,False,
TX12D2B64362,C0222,A0222,CARD0222,D00335,M0130,,261.45,INR,Mumbai,2026-07-09T14:03:17,upi,False,
TX8669647E9C,C0040,A0040,CARD0040,D00058,M0105,,467.61,INR,Mumbai,2026-07-09T14:16:03,card,False,
TX90A8C5F73C,C0022,A0022,CARD0022,D00034,M0129,B0071,280.78,INR,Mumbai,2026-07-09T14:17:40,upi,False,
TX994C7DFEF4,C0091,A0091,CARD0091,D00134,M0119,,556.23,INR,Kolkata,2026-07-09T14:18:05,wallet,False,
TX599408AEEC,C0145,A0145,CARD0145,D00221,M0010,,918.8,INR,Mumbai,2026-07-09T14:26:52,card,False,
TXCA0E6AD767,C0028,A0028,CARD0028,D00043,M0084,,2213.68,INR,Delhi,2026-07-09T14:28:08,upi,False,
TX6A56FCD4B0,C0223,A0223,CARD0223,D00336,M0094,,469.5,INR,Delhi,2026-07-09T14:31:47,upi,False,
TX6D5CC845CC,C0087,A0087,CARD0087,D00126,M0071,,2350.16,INR,Pune,2026-07-09T14:55:05,wallet,False,
TX3ACE9FD074,C0185,A0185,CARD0185,D00278,M0059,,617.78,INR,Delhi,2026-07-09T14:57:15,upi,False,
TX11664B9422,C0223,A0223,CARD0223,D00336,M0138,,313.37,INR,Delhi,2026-07-09T14:59:48,card,False,
TXA259E60E27,C0041,A0041,CARD0041,D00059,M0133,,4205.02,INR,Hyderabad,2026-07-09T15:02:08,upi,False,
TXB49DC1DB98,C0219,A0219,CARD0219,D00329,M0024,B0095,412.63,INR,Hyderabad,2026-07-09T15:07:50,upi,False,
TXA91C447A7A,C0273,A0273,CARD0273,D00409,M0058,,988.64,INR,Hyderabad,2026-07-09T15:09:41,netbanking,False,
TX5D88654BD7,C0019,A0019,CARD0019,D00030,M0148,,187.44,INR,Mumbai,2026-07-09T15:35:45,card,False,
TXEF765E8385,C0011,A0011,CARD0011,D00019,M0041,,1827.81,INR,Chennai,2026-07-09T15:35:50,wallet,False,
TX9280E1E324,C0208,A0208,CARD0208,D00312,M0049,,1285.5,INR,Kolkata,2026-07-09T15:45:08,card,False,
TX48E4A931C2,C0283,A0283,CARD0283,D00423,M0056,,495.42,INR,Kolkata,2026-07-09T15:47:26,upi,False,
TX92FD1E41BE,C0245,A0245,CARD0245,D00369,M0095,,333.65,INR,Hyderabad,2026-07-09T15:55:28,card,False,
TX826715BCA0,C0279,A0279,CARD0279,D00416,M0001,B0003,2537.51,INR,Pune,2026-07-09T15:56:33,card,False,
TX2605B5A5D2,C0266,A0266,CARD0266,D00398,M0141,,887.42,INR,Hyderabad,2026-07-09T17:34:21,upi,False,
TX7DC50F35E5,C0037,A0037,CARD0037,D00055,M0033,,681.06,INR,Kolkata,2026-07-09T18:00:20,card,False,
TXE31CC685F1,C0278,A0278,CARD0278,D00415,M0081,,50.0,INR,Mumbai,2026-07-09T18:15:49,card,False,
TX42AFBC2F39,C0230,A0230,CARD0230,D00347,M0108,,838.52,INR,Kolkata,2026-07-09T18:54:46,upi,False,
TX0DD836CA7C,C0138,A0138,CARD0138,D00209,M0027,,1011.64,INR,Chennai,2026-07-09T19:00:22,card,False,
TX6CB304D86E,C0031,A0031,CARD0031,D00047,M0033,,506.12,INR,Ahmedabad,2026-07-09T19:02:35,card,False,
TX9378CA967F,C0060,A0060,CARD0060,D00086,M0140,,1255.01,INR,Mumbai,2026-07-09T19:04:16,card,False,
TX6C99CBF048,C0037,A0037,CARD0037,D00055,M0049,,308.22,INR,Kolkata,2026-07-09T19:10:56,wallet,False,
TX6499747970,C0124,A0124,CARD0124,D00188,M0076,,211.2,INR,Bangalore,2026-07-09T19:11:41,card,False,
TXA3535E84A1,C0236,A0236,CARD0236,D00353,M0015,,1555.32,INR,Chennai,2026-07-09T19:18:07,upi,False,
TXD66290BD2B,C0230,A0230,CARD0230,D00347,M0069,B0170,1250.15,INR,Kolkata,2026-07-09T19:30:04,upi,False,
TX3C8DE9F144,C0247,A0247,CARD0247,D00371,M0145,,545.49,INR,Hyderabad,2026-07-09T19:53:53,card,False,
TX9036222F59,C0236,A0236,CARD0236,D00353,M0015,,1150.11,INR,Chennai,2026-07-09T20:20:42,upi,False,
TX48394614EE,C0281,A0281,CARD0281,D00420,M0078,B0041,445.16,INR,Hyderabad,2026-07-09T20:24:53,netbanking,False,
TX8A2ED6E1E3,C0191,A0191,CARD0191,D00286,M0075,,651.01,INR,Pune,2026-07-09T20:26:38,upi,False,
TXA915BC0074,C0124,A0124,CARD0124,D00188,M0063,B0183,461.59,INR,Bangalore,2026-07-09T20:27:37,card,False,
TXAF6FCEDC71,C0278,A0278,CARD0278,D00415,M0111,,339.69,INR,Mumbai,2026-07-09T20:53:53,upi,False,
TX988C6D5373,C0155,A0155,CARD0155,D00235,M0030,,4417.81,INR,Chennai,2026-07-09T20:56:09,upi,False,
TXE34765D3CF,C0136,A0136,CARD0136,D00206,M0114,,1140.96,INR,Hyderabad,2026-07-09T20:58:15,card,False,
TXC7676C9514,C0243,A0243,CARD0243,D00366,M0075,B0182,4468.29,INR,Hyderabad,2026-07-09T20:59:06,upi,False,
